lni_edition,year,filename,label_research_software,label_justification,status
lni316,2021,DELFI_2021_23-24.pdf,0,"The parsed text does not indicate the presence of any source code files, algorithms, scripts, or computational workflows that would qualify as research software. Therefore, it is classified as containing no research software.",success
lni316,2021,DELFI_2021_241-246.pdf,1,"The article discusses the use of MAXQDA, a software tool for qualitative data analysis, which was employed for the analysis of interview data. This indicates the presence of research software used in the research process.",success
lni316,2021,DELFI_2021_247-252.pdf,1,The article discusses the use of a Python package developed specifically for analyzing GitHub activities in a collaborative programming context. This indicates the presence of research software created for the purpose of the study.,success
lni316,2021,DELFI_2021_25-36.pdf,0,"The article discusses the use of Social Virtual Reality (SocialVR) for academic conferences and includes descriptions of the platforms and environments used (e.g., AltspaceVR, Unity). However, it does not provide any source code, algorithms, scripts, or computational workflows that would qualify as research software. The focus is on the evaluation and conceptualization of the conference format rather than on the development or sharing of software.",success
lni316,2021,DELFI_2021_253-264.pdf,0,"The article discusses digital examinations and proctoring methods but does not mention any specific research software, source code, algorithms, or computational workflows created during the research process. It focuses on literature review and case studies without providing evidence of software development or usage.",success
lni316,2021,DELFI_2021_265-270.pdf,0,"The article discusses the implementation of digital teaching methods and experiences in computer science education but does not mention any specific research software, source code, algorithms, or computational workflows created during the research process.",success
lni316,2021,DELFI_2021_271-276.pdf,1,"The article discusses the development of a software tool called Fachlandkarten-Tool (DSKG-Tool), which is designed for creating domain specific knowledge graphs (DSKGs) for educational purposes. It details the automated processes and tools used in the creation and extension of DSKGs, indicating that source code and algorithms were developed as part of the research. Additionally, it references a source code repository, further supporting the presence of research software.",success
lni316,2021,DELFI_2021_277-282.pdf,1,"The article discusses the use of the text analysis software T-MITOCAR, which is explicitly mentioned as a tool for generating automated feedback on student texts. This indicates the presence of research software developed for a specific research purpose, namely the analysis of knowledge structures in educational contexts.",success
lni316,2021,DELFI_2021_283-288.pdf,1,"The article describes the development of a neural natural language processing system called SidBERT, which is based on the BERT architecture and involves a custom classification head. It mentions the use of the Huggingface-transformers library and Keras Tensorflow interface, indicating that source code and algorithms were created for the research purpose of classifying educational resources. This suggests the presence of research software.",success
lni316,2021,DELFI_2021_289-294.pdf,0,"The article discusses the use of teaching films and inverted classroom scenarios in education but does not mention any specific research software, source code, algorithms, or computational workflows created for research purposes.",success
lni316,2021,DELFI_2021_295-300.pdf,0,"The article discusses the creation and evaluation of digital self-learning modules and video tutorials for teaching digital research methods in the humanities. However, it does not mention any specific research software, source code, algorithms, or computational workflows that were developed as part of the research process.",success
lni316,2021,DELFI_2021_301-306.pdf,1,"The article discusses the development and implementation of an online learning system for physics, which includes a pool of over 200 physics problems integrated into learning management systems like ILIAS and Moodle. This indicates the presence of software components created for educational and research purposes, qualifying as research software.",success
lni316,2021,DELFI_2021_307-318.pdf,0,"The article discusses a mixed-methods analysis of students' experiences with distance learning during the COVID-19 pandemic, focusing on qualitative and quantitative data collection and analysis. However, it does not mention any specific research software, source code, algorithms, or computational workflows that were created or utilized in the research process.",success
lni316,2021,DELFI_2021_319-324.pdf,0,"The article discusses teaching format preferences and experiences during the Covid-19 pandemic but does not mention any research software, source code, algorithms, or computational workflows created for the research process. It focuses on educational practices rather than software development.",success
lni316,2021,DELFI_2021_325-330.pdf,0,"The article discusses digital education and the training of teachers in using digital tools and methods, but it does not mention any specific research software, source code, algorithms, or computational workflows created during the research process. The focus is on educational methodologies rather than on the development or use of research software.",success
lni316,2021,DELFI_2021_331-336.pdf,1,"The article discusses the development of a VR classroom application that is open source and available on a Git repository. This indicates the presence of research software, as it involves software created for educational and research purposes, including algorithms and interactive simulations.",success
lni316,2021,DELFI_2021_337-342.pdf,1,"The article describes the development of a mobile support system called 'munter' for teaching purposes, which is implemented as an Android app. It mentions that the prototypical implementation is open source and available online, indicating the presence of software created for research purposes. Additionally, it discusses the system architecture and data management, which further supports the classification of this article as containing research software.",success
lni316,2021,DELFI_2021_343-348.pdf,0,"The article discusses the Gemeinsamer Referenzrahmen Informatik (GeRRI) and its implications for informatics education, but it does not mention any specific research software, source code, algorithms, or computational workflows created during the research process. The focus is on educational standards and frameworks rather than on software development or computational tools.",success
lni316,2021,DELFI_2021_349-350.pdf,0,"The article does not mention any source code files, algorithms, scripts, computational workflows, or executables created during the research process or for research purposes.",success
lni316,2021,DELFI_2021_351-352.pdf,1,"The article describes the development of an E-Learning platform that includes an interactive programming environment for Prolog, which allows students to experiment with code. This indicates the presence of software components created for educational and research purposes, fulfilling the criteria for research software.",success
lni316,2021,DELFI_2021_353-354.pdf,0,"The article discusses a professional development program for teachers focused on digital media competencies but does not mention any specific research software, source code, algorithms, or computational workflows created during the research process.",success
lni316,2021,DELFI_2021_355-356.pdf,0,"The article discusses the qualitative evaluation of a learning space and its impact on students, focusing on architectural and pedagogical aspects. There is no mention of any research software, source code, algorithms, or computational workflows created for the research.",success
lni316,2021,DELFI_2021_357-358.pdf,0,"The article discusses the digitalization of teaching methods and the use of online conference software, but it does not mention any specific research software, source code, algorithms, or computational workflows created for research purposes. Therefore, it does not contain research software.",success
lni316,2021,DELFI_2021_359-360.pdf,1,"The article discusses the development of adaptive components for a programming learning game, which involves the use of eye-tracking data and interaction logs. The mention of 'Java' in the keywords suggests that there may be source code or scripts involved in the implementation of the serious game and the analysis of the data, indicating the presence of research software.",success
lni316,2021,DELFI_2021_361-362.pdf,0,"The article discusses a digital program implemented on Instagram to engage students with MINT topics, but it does not mention any specific research software, source code, algorithms, or computational workflows created for research purposes.",success
lni316,2021,DELFI_2021_363-364.pdf,1,"The article discusses the 'intoMINT-App', a smartphone application developed to engage girls in STEM fields. The app includes various features such as gamification elements, project activities, and user feedback mechanisms, which indicate the presence of software developed specifically for research purposes. Additionally, the app's design and implementation are integral to the research findings presented in the article.",success
lni316,2021,DELFI_2021_365-366.pdf,1,"The article discusses the development of a web-based learning platform (FALEDIA) that involves iterative design and technical implementation, indicating the creation of software for educational purposes. The mention of interactive learning modules and the technical cooperation among institutions suggests that source code or scripts were likely developed as part of this research project.",success
lni316,2021,DELFI_2021_367-368.pdf,1,"The article discusses the use of Jupyter Notebooks for programming tasks in a Machine Learning course, indicating the presence of interactive notebooks that likely contain source code and algorithms developed for educational purposes. This qualifies as research software.",success
lni316,2021,DELFI_2021_369-370.pdf,1,"The article discusses the M(e)y(e) Lecture, an interactive adaptive teaching video format that utilizes eye-tracking technology. The implementation of this format likely involves algorithms and scripts to adapt the content based on user interaction, which qualifies as research software. Additionally, the study mentions the use of gaze data to influence the learning experience, indicating the presence of computational workflows.",success
lni316,2021,DELFI_2021_37-48.pdf,1,"The article discusses the development of the Hololingo! app, which is a Social Virtual Reality application for language learning. It mentions the use of Unity and the VRChat SDK for creating the app, indicating the presence of source code and algorithms developed for research purposes. Additionally, the iterative development process described suggests the creation of computational workflows, which qualifies as research software.",success
lni316,2021,DELFI_2021_371-372.pdf,1,"The article discusses the development of a system architecture for a learning platform, specifically mentioning a 'Backend-Adapter' as part of the yUOShi system. It describes the architecture involving a Meteor-React application and a middleware that communicates with Learning Management Systems (LMS). This indicates the presence of software components created for research purposes, thus classifying it as containing research software.",success
lni316,2021,DELFI_2021_373-374.pdf,1,"The article discusses the integration of gamification elements into Jupyter Notebooks, which are a type of interactive programming environment. It mentions the use of Jupyter and its extensions, indicating that software components (like scripts or algorithms) are involved in the research process to enhance learning through gamification. Additionally, the article references a Learning Analytics infrastructure, which implies the use of software for data analysis and evaluation.",success
lni316,2021,DELFI_2021_375-376.pdf,0,"The article does not mention any source code files, algorithms, scripts, computational workflows, or executables created during the research process or for research purposes.",success
lni316,2021,DELFI_2021_377-378.pdf,1,"The article discusses a graph-based Gamebook-Editor designed to assist educators in creating digital Gamebooks. This editor is a software tool that facilitates the development of educational content, indicating that it qualifies as research software created for a specific research purpose.",success
lni316,2021,DELFI_2021_379-380.pdf,1,"The article discusses an online exhibition that includes interactive components and applications related to artificial intelligence, such as 'Bastle deine eigene KI' and 'Piano Genie.' These components suggest the presence of software or algorithms developed for educational purposes, indicating that the article contains research software.",success
lni316,2021,DELFI_2021_381-382.pdf,1,"The article discusses the development and implementation of a programming learning game called Codescape, which involves server-side compilation and execution of student programs using various programming languages (Java, Python, JavaScript). It mentions the use of compilers and tools for program analysis, indicating the presence of research software components created for educational purposes.",success
lni316,2021,DELFI_2021_383-384.pdf,1,"The article describes a VR learning application called 'Inside the Router,' which is an interactive software designed for educational purposes in teaching networking concepts. The development of this application implies the existence of source code, algorithms, and possibly scripts used to create the VR environment and its functionalities, thus qualifying it as research software.",success
lni316,2021,DELFI_2021_385-386.pdf,1,"The article discusses the development of a teaching dashboard for a collaborative digital learning game, which involves the collection and analysis of learning interaction data. The mention of xAPI-compliant data capture and the implementation of a web-based dashboard indicates the presence of software components created for research purposes, specifically for educational analytics and real-time data analysis.",success
lni316,2021,DELFI_2021_387-388.pdf,1,"The article describes a tool for visualizing Redstone circuits in Minecraft, which is implemented as a Minecraft Forge Mod. It mentions that the tool is open-source and can be downloaded and used for educational purposes, indicating that it includes source code and software developed for research purposes.",success
lni316,2021,DELFI_2021_389-390.pdf,1,"The article discusses the 'munter' app, which is specifically developed to support prospective teachers in conducting their lessons. It is mentioned that the app is available as open-source software, indicating that it includes source code and was created for a research purpose. Therefore, it qualifies as research software.",success
lni316,2021,DELFI_2021_49-60.pdf,1,"The article describes the development of a peer support web application called 'uniMatchUp!', which is programmed in Python using the Django framework. This indicates the presence of software created for research purposes, specifically to facilitate academic support and learning among university students.",success
lni316,2021,DELFI_2021_61-72.pdf,1,"The article discusses the implementation of a Virtual Reality Lab (VR-Lab) that includes a self-developed simulator for microcontrollers and an existing simulator for programmable logic controllers (PLC). It details the architecture and implementation of the simulation environment, which involves programming and execution of control programs for microcontrollers and PLCs. The use of specific libraries (like SimAVR) and the development of a simulator indicate the presence of research software created for the purpose of the study.",success
lni316,2021,DELFI_2021_73-78.pdf,1,"The article discusses the development of a virtual reality (VR) training application, which includes components such as an authoring tool, a VR training application, and a reflection application. These components imply the existence of software developed for research purposes, specifically for educational and training scenarios in vehicle painting. The mention of agile development methods and the creation of prototypes further supports the presence of research software.",success
lni316,2021,DELFI_2021_79-84.pdf,1,"The article discusses the creation of a digital catalog for AR and VR projects in education, which implies the development of software tools or platforms to facilitate the categorization and search of educational resources. The mention of a freely available online catalog suggests that there is software involved in its implementation, aligning with the definition of research software.",success
lni316,2021,DELFI_2021_85-90.pdf,1,"The article discusses the use of various applications and software tools such as Lapentor, MondlyVR, and Panolingo, which are utilized for creating virtual tours and language learning experiences. These applications represent research software as they involve computational workflows and tools developed for educational purposes in the context of language learning.",success
lni316,2021,DELFI_2021_91-96.pdf,0,"The article discusses the development and implementation of the InteractionSuitcase in virtual reality for educational purposes, but it does not mention any specific research software, source code, algorithms, or computational workflows created during the research process. The focus is primarily on the theoretical framework and empirical findings rather than on software development.",success
lni316,2021,DELFI_2021_97-108.pdf,1,"The article discusses the development and implementation of the SelfAssess-plugin for Moodle, which is a research software designed to facilitate self-assessment in educational settings. The plugin allows students to create and assess their solutions, indicating that it includes source code and algorithms created for research purposes.",success
lni322,2022,DELFI_2022_011.pdf,1,"The article discusses the use of various computational methods such as process mining, sequence mining, and clustering to analyze user interactions in an online learning environment. It mentions the availability of anonymized data and analysis scripts on GitHub, indicating that source code or scripts were created for the research purpose.",success
lni322,2022,DELFI_2022_012.pdf,1,"The article discusses the use of a web-based software solution, CoCalc, for real-time collaboration in educational settings, specifically in technical subjects. It details the software's functionalities, its integration into teaching practices, and its evaluation in the context of enhancing collaboration among students. This indicates that the software was developed or utilized for research purposes, qualifying it as research software.",success
lni322,2022,DELFI_2022_013.pdf,1,"The article discusses the development of an analysis tool designed to assess the perception of complexity in interactions with adaptive educational technologies. This tool, which is referred to as an 'Analysewerkzeug', implies the existence of software or algorithms created for research purposes, particularly in the context of evaluating adaptive learning systems. Additionally, the article mentions specific projects (MOTIVATE and EMOTISK) that involved the creation of adaptive educational applications, suggesting that research software was indeed developed as part of these projects.",success
lni322,2022,DELFI_2022_014.pdf,1,"The article discusses the development and evaluation of SemBERT, a BERT-based neural network designed for educational resource recommendation. It details the architecture, training parameters, and evaluation methodology, indicating that it involves the creation of software (SemBERT) for research purposes. Additionally, it references a previous model, SidBERT, which also suggests the presence of research software in the context of educational resource classification and recommendation.",success
lni322,2022,DELFI_2022_015.pdf,1,"The article describes the development of a parser for LaTeX to convert text into SSML, as well as a hyperaudio player developed as a Moodle plugin. These components involve source code and algorithms created specifically for the research purpose of converting rich-text course material into interactive hyperaudio documents.",success
lni322,2022,DELFI_2022_016.pdf,1,"The article describes the development of a Conversational Agent (CA) named Vicky, which utilizes the platform 'Rasa' and the classifier 'DIET'. It also mentions the creation of Python-based helper scripts for ensuring correct learning style classification. These elements indicate the presence of research software, as they involve algorithms and scripts developed for the research purpose of classifying learning styles.",success
lni322,2022,DELFI_2022_017.pdf,0,"The article discusses a longitudinal study on burnout levels among students during a digital semester, focusing on qualitative and quantitative data analysis. However, it does not mention any specific research software, source code, algorithms, or computational workflows that were created or used during the research process.",success
lni322,2022,DELFI_2022_018.pdf,1,"The article discusses the development and evaluation of a VR learning application called 'Inside the Router,' which is a software tool designed for educational purposes in computer science. The paper mentions the implementation of this application, indicating that it includes software components created for research and educational use, thus qualifying as research software.",success
lni322,2022,DELFI_2022_019.pdf,1,"The article discusses the use of the Python package 'github2pandas' for analyzing log files from GitHub repositories, indicating the presence of research software developed for the purpose of analyzing collaborative programming activities. This suggests that the article contains research software.",success
lni322,2022,DELFI_2022_020.pdf,1,"The article describes the development of a web application designed to facilitate the organization and monitoring of student GitLab projects in programming courses. This application includes functionalities such as batch processing of participant data, integration with GitLab's API, and features for continuous integration, which indicates the presence of software developed specifically for research and educational purposes.",success
lni322,2022,DELFI_2022_021.pdf,0,"The article discusses the development and implementation of an online Advent calendar for teaching cryptology, but it does not mention any specific research software, source code, algorithms, or computational workflows created during the research process. It primarily focuses on educational methods and outcomes rather than software development.",success
lni322,2022,DELFI_2022_022.pdf,1,"The article discusses the development of a custom-implemented social virtual reality application (SVLE) created using the Unity engine, which qualifies as research software. This software was specifically designed to enhance educational experiences in virtual reality, indicating that it was created for a research purpose.",success
lni322,2022,DELFI_2022_023.pdf,0,"The article discusses the development of a virtual learning environment and includes descriptions of methodologies and educational frameworks, but it does not mention any specific research software, source code, algorithms, or computational workflows created during the research process.",success
lni322,2022,DELFI_2022_024.pdf,0,"The article discusses the creation and use of 360-degree media for educational purposes, focusing on the production process and didactic scenarios. However, it does not mention any specific research software, source code, algorithms, or computational workflows that were developed as part of the research. The emphasis is on the use of existing technology (like a 360-degree camera and editing software) rather than the development of new software.",success
lni322,2022,DELFI_2022_025.pdf,0,"The article discusses the use of clustering algorithms and data analysis methods applied to click data in virtual learning environments, but it does not mention any specific research software, source code, algorithms, scripts, or computational workflows that were created or utilized during the research process. Therefore, it does not contain research software.",success
lni322,2022,DELFI_2022_026.pdf,1,"The article describes an algorithm for automatically generating True/False questions using the GPT-2 model, which indicates the presence of computational workflows and algorithms developed for research purposes. Additionally, it mentions the use of a Natural Language Processing (NLP) pipeline and the GPT-2 Pipelines package, suggesting that software components were created or utilized in the research process.",success
lni322,2022,DELFI_2022_027.pdf,1,"The article describes the implementation of an e-learning search engine called 'Findoo,' which includes a deep web crawler and various front-end and back-end modules. The system's architecture and functionalities, such as the crawling process, indexing pipeline, and user interfaces, indicate the presence of software components developed for research purposes in the field of e-learning and information retrieval.",success
lni322,2022,DELFI_2022_028.pdf,1,"The article describes the development of a Moodle plugin that logs events in xAPI statements, which is a form of research software. It details the implementation process, requirements, and functionalities of the plugin, indicating that source code and algorithms were created for research purposes related to learning analytics.",success
lni322,2022,DELFI_2022_029.pdf,1,"The article describes the development of a web application designed for structured observation of individual behavior in group situations, utilizing standards like xAPI and JSON. This indicates the presence of research software, as it involves the creation of a digital tool that supports data collection and analysis in educational contexts.",success
lni322,2022,DELFI_2022_030.pdf,1,"The article describes the development of a Virtual Reality (VR) training environment for chemistry education, which involves the creation of a software application that simulates classroom scenarios with virtual students. This indicates the presence of research software, as it includes algorithms and scripts for the VR environment and its functionalities.",success
lni322,2022,DELFI_2022_031.pdf,1,"The article describes an interactive online learning tool that includes components such as an interactive network of relevant terms, a chatbot, and a game designed for ethical exploration and reflection in construction processes. These elements suggest the presence of software developed for research purposes, specifically in the context of ethical education and digital interaction.",success
lni322,2022,DELFI_2022_032.pdf,0,"The article discusses educational methods and experiences related to inclusion in computer science education but does not mention any specific research software, source code, algorithms, or computational workflows created during the research process.",success
lni322,2022,DELFI_2022_033.pdf,0,"The article discusses the effectiveness of Virtual Reality (VR) and Augmented Reality (AR) in geometry education, focusing on literature review and empirical studies. It does not mention any specific research software, source code, algorithms, or computational workflows created during the research process.",success
lni322,2022,DELFI_2022_034.pdf,1,"The article discusses the role of software artifacts in educational technology research, emphasizing the need for recognition and publication of software solutions, algorithms, and tools developed for data processing and analysis. It highlights challenges related to software reuse, replication, and the importance of software as a research method, indicating that the authors advocate for the inclusion of software as a significant component of research outputs.",success
lni322,2022,DELFI_2022_035.pdf,1,"The article discusses the development of Virtual Reality (VR) learning modules that integrate Learning Analytics (LA) and Open Educational Resources (OER). It mentions the use of Unity to deliver VR learning components as HTML5 packages in SCORM format, indicating the presence of software development for educational purposes. Additionally, the article outlines the creation of an adaptive LA module, which implies the development of algorithms or scripts for data collection and evaluation, thus qualifying as research software.",success
lni322,2022,DELFI_2022_036.pdf,0,"The article discusses the use of a VR classroom for research on eye-tracking and teacher behavior but does not mention any specific research software, source code, algorithms, or computational workflows developed as part of the research. It focuses on the experimental design and methodology rather than on software tools.",success
lni322,2022,DELFI_2022_037.pdf,0,"The article discusses the design of a training platform for domestic workers, focusing on requirements analysis and gamification concepts. However, it does not mention any specific research software, source code, algorithms, or computational workflows that were created or utilized during the research process.",success
lni322,2022,DELFI_2022_038.pdf,1,"The article discusses a didactic concept that involves the implementation of solutions in a programming language for physics and mathematics exercises. It specifically mentions the use of source code as part of the self-tests in a learning management system (LMS), indicating that research software (in the form of source code) was created for educational purposes.",success
lni322,2022,DELFI_2022_039.pdf,0,"The article discusses the Design Based Implementation Research (DBIR) approach and its application in educational settings, focusing on collaborative processes and evaluation methods. However, it does not mention any specific research software, source code, algorithms, or computational workflows that were created or utilized during the research process.",success
lni322,2022,DELFI_2022_040.pdf,1,"The article discusses the implementation of a Second-User component for a VR application, which involves the development of software that enables collaborative learning in a virtual environment. The description of user interactions, synchronization of inputs, and the use of avatars and tools indicates that software was created for research purposes, specifically for educational scenarios in virtual reality.",success
lni322,2022,DELFI_2022_041.pdf,1,"The article discusses the use of Python packages 'github2pandas' and 'gitlab2pandas' for acquiring issue histories from GitHub and GitLab, which qualifies as research software. Additionally, it describes a learning analytics algorithm that analyzes teamwork characteristics, indicating the presence of computational workflows and scripts developed for research purposes.",success
lni322,2022,DELFI_2022_042.pdf,0,"The article discusses the use of Augmented Reality (AR) in educational contexts and outlines a Delphi study to gather expert insights. However, it does not mention the development or use of specific research software, source code, algorithms, or computational workflows created during the research process. Therefore, it does not contain research software.",success
lni322,2022,DELFI_2022_043.pdf,0,"The article discusses the development of competencies for using artificial intelligence in small and medium-sized enterprises (KMU) and describes a learning and experimentation framework. However, it does not mention any specific research software, source code, algorithms, or computational workflows that were created or utilized during the research process.",success
lni322,2022,DELFI_2022_044.pdf,1,"The article discusses the use of an interactive theorem prover, specifically the proof assistant Isabelle, as a tool for teaching mathematical proofs. This indicates the presence of research software, as Isabelle is a software tool developed for research purposes in formal verification and theorem proving.",success
lni322,2022,DELFI_2022_045.pdf,1,"The article discusses the use of adaptive feedback (AF) in learning management systems (LMS) like Moodle, specifically mentioning the creation of feedback items and tasks in the Moodle question bank for quizzes. This implies the development of scripts or algorithms for generating adaptive feedback, which qualifies as research software. Additionally, the mention of a pre-test with tasks and the design of various question types indicates computational workflows related to the research.",success
lni322,2022,DELFI_2022_046.pdf,0,"The article discusses digital assessments and competency-oriented examinations in the context of education but does not mention any specific research software, source code, algorithms, or computational workflows created for the research purpose. It focuses on the implementation and challenges of digital examination formats rather than presenting or utilizing research software.",success
lni322,2022,DELFI_2022_047.pdf,1,"The article discusses the KEA-Mod platform, which is a web-based E-Assessment platform that includes an integrated modeling tool for creating and processing modeling tasks. This indicates the presence of software developed for research purposes, specifically for educational and assessment applications in modeling languages.",success
lni322,2022,DELFI_2022_048.pdf,1,"The article discusses the development of a web-based modeling environment and an application for AR glasses, which implies the creation of software components for modeling learning processes with augmented reality elements. This indicates the presence of research software as it involves algorithms and applications developed for educational purposes.",success
lni322,2022,DELFI_2022_049.pdf,1,"The article discusses the concept of 'adaptive learning as a service' and proposes the development of microservices for adaptive learning environments. This implies the creation of software components (microservices) that would involve source code and algorithms to implement adaptive features in existing learning platforms. Therefore, it indicates the presence of research software.",success
lni322,2022,DELFI_2022_050.pdf,1,"The article discusses the PEdagogical conversational Tutor (PET) chatbot system, which is a software designed to automatically train chatbots from PowerPoint slides. This indicates the presence of research software as it involves algorithms and computational workflows developed for educational purposes.",success
lni322,2022,DELFI_2022_051.pdf,1,"The article describes a web application called 'Thesis Designer' that supports students in developing concepts for their theses. It mentions a code directory accessible via a GitHub link, indicating the presence of source code related to the application. This qualifies as research software since it was created for a research purpose and involves computational workflows.",success
lni322,2022,DELFI_2022_052.pdf,1,"The article discusses the Heb@AR App, which is an augmented reality training application developed for midwifery education. It mentions that the app is available for free on Android and iOS devices and includes multiple training scenarios, indicating that it involves software developed specifically for educational purposes. This qualifies as research software since it was created during the research process to support learning and training.",success
lni322,2022,DELFI_2022_053.pdf,1,"The article describes the development of an E-Assessment platform for graphical modeling, which includes an integrated modeling tool that automates feedback generation for various modeling languages. This indicates the presence of software components created for research purposes, specifically for educational assessment and modeling tasks.",success
lni322,2022,DELFI_2022_054.pdf,1,"The article discusses a VR learning application called 'Inside the Router,' which involves components of external influence on the application flow. It describes interactions, data storage, and analysis processes that suggest the presence of software elements, such as algorithms for routing packets and a Learning Record Store for tracking user interactions. These components indicate that research software was developed as part of the study.",success
lni322,2022,DELFI_2022_055.pdf,1,"The article describes the development of the Botolution platform, which is specifically designed for academic programming education. It includes details about the platform's architecture, the implementation of games, and the management of bots, indicating that it involves source code and software development. Additionally, the article mentions that the source code is available as open source, further confirming the presence of research software.",success
lni322,2022,DELFI_2022_056.pdf,1,"The article discusses the AgileBoard4Teaching tool, which is described as a digital tool for supporting agile teaching methods. It is explicitly mentioned that this tool is available as Open Source software for download, indicating that it includes source code and was developed for a research purpose in educational settings.",success
lni322,2022,DELFI_2022_057.pdf,1,"The article discusses the CL-Taskbox, an e-learning tool designed for parsing-as-deduction, which includes features such as automatic task generation and a drawing mode. It is described as a web-based tool that guides users through parsing tasks, indicating that it involves software development for educational purposes. The mention of specific functionalities and the availability of the tool online suggest that it qualifies as research software.",success
lni322,2022,DELFI_2022_058.pdf,1,"The article discusses the development of a Game-Based Learning App designed to teach algorithmic thinking through a visual programming environment. It details the technical implementation of this app, indicating that source code and software were created as part of the research process. Therefore, it contains research software.",success
lni322,2022,DELFI_2022_059.pdf,1,"The article discusses a system for remote programming, debugging, and testing of microcontroller systems, which involves the use of a web-based interface and GNU Debugger for remote access. This indicates the presence of software components developed for research purposes, specifically for educational and practical applications in embedded systems.",success
lni338,2023,01.pdf,0,"The article discusses learning analytics and generative AI in educational technology but does not mention any specific research software, source code, algorithms, or computational workflows created for the research. It focuses on theoretical perspectives and applications rather than providing or referencing any software.",success
lni338,2023,02.pdf,0,"The article discusses automatic feedback and hints for programming education but does not mention any specific research software, source code, algorithms, or computational workflows created during the research process. It focuses on the evaluation of feedback mechanisms rather than presenting or utilizing research software.",success
lni338,2023,11.pdf,0,"The article discusses a field study on self-regulated learning and the use of prompts in digital learning environments, but it does not mention any specific research software, source code, algorithms, or computational workflows created for the research. Therefore, it does not contain research software.",success
lni338,2023,12.pdf,1,"The article discusses the development and application of an additive grade point model to mitigate biases in curriculum analytics, which implies the use of algorithms and computational methods. The methodology section outlines a matrix factorization approach and optimization techniques, suggesting that software or scripts were likely created or utilized to implement these methods. Additionally, the experiments involve data analysis that typically requires research software.",success
lni338,2023,13.pdf,0,"The article discusses the evaluation of social presence in different teaching modalities but does not mention any research software, source code, algorithms, or computational workflows created during the research process. The focus is primarily on observational study results and statistical analyses conducted using SPSS, which does not qualify as research software.",success
lni338,2023,14.pdf,1,"The article discusses the use of generative AI models, specifically GPT-3.5, to auto-generate language learning content. It describes a pipeline for generating learning units, which implies the existence of algorithms and scripts that facilitate this process. Additionally, the mention of integrating various technologies and tools for creating educational content suggests that there are computational workflows involved, qualifying as research software.",success
lni338,2023,15.pdf,0,"The article discusses the performance of ChatGPT in answering exam questions and analyzes its capabilities, but it does not mention any specific research software, source code, algorithms, or computational workflows created during the research process. Therefore, it does not contain research software.",success
lni338,2023,16.pdf,1,"The article discusses the integration of Jupyter Notebooks with an external E-Assessment system (Data Management Tester) and describes a prototypical implementation involving a Jupyter extension (DMT-Magic). This extension includes functionality for communication with the E-Assessment tool via HTTP REST requests, indicating the presence of software components developed for research purposes.",success
lni338,2023,17.pdf,1,"The article discusses the development of a modular software component called AxEL, which is designed for converting assessment data into xAPI statements for analytics purposes. It details the architecture and functionality of this software, indicating that it was created specifically for research and educational assessment analytics. This qualifies it as research software.",success
lni338,2023,18.pdf,1,"The article presents FEEDI, a web-based system for automated assessment and feedback generation for graphical modeling and diagrams. It describes the architecture and implementation details, including format converters and a graph-matching algorithm, which indicates the presence of software components developed for research purposes.",success
lni338,2023,19.pdf,1,"The article discusses JupyterLab, an interactive programming environment, and its extensions, which are used for providing feedback to novice programmers. It mentions specific extensions like nbgrader and Juxl, which are tools developed for educational purposes within JupyterLab. These extensions involve source code and algorithms that facilitate automatic grading and feedback generation, indicating the presence of research software.",success
lni338,2023,20.pdf,0,"The article discusses the use of video features in online and hybrid course settings and analyzes survey data regarding camera usage among students. It does not mention any specific research software, source code, algorithms, scripts, or computational workflows created during the research process.",success
lni338,2023,21.pdf,1,"The article describes the development of a hyperaudio player as a Moodle plugin, which includes source code provided under the GPLv3 license. This indicates that research software was created for the purpose of facilitating collaborative learning through audio-based educational materials.",success
lni338,2023,22.pdf,0,"The article discusses the use of Microsoft 365 as a digital collaboration tool in higher education but does not mention any specific research software, source code, algorithms, or scripts developed during the research process. It focuses on the implementation and evaluation of existing software rather than presenting new research software.",success
lni338,2023,23.pdf,1,"The article describes the development of a digital experiment platform for cybersecurity in a Smart Home context, which involves the implementation of software tools such as nmap and Metasploit for conducting attacks on devices. Additionally, it mentions programming interfaces for data annotation and the use of machine learning techniques for attack detection, indicating the presence of research software components.",success
lni338,2023,24.pdf,0,"The article discusses metadata standards and evaluation criteria in educational infrastructure but does not mention any specific research software, source code, algorithms, or computational workflows created during the research process. It focuses on theoretical frameworks and criteria rather than presenting or utilizing any software.",success
